,FCLTY_NM,ITEM_NM,TROBL_TY_NM,COURSE_PRC,COURSE_NM,COURSE_NO,CTPRVN_NM,SIGNGU_NM
30466,필라테스 헤라,필라테스,,65000.0,개인(1:1) 맞춤형 원데이 레슨,1862921,울산,남구
30467,필라테스 헤라,필라테스,,176000.0,그룹(4:1) 대기구 필라테스,1862917,울산,남구
30468,필라테스 헤라,필라테스,,70000.0,듀엣 (2:1) 원데이 레슨,1862918,울산,남구
30472,재미있는점핑다이어트,에어로빅,,100000.0,점핑다이어트,2747547,전북,전주시
30473,재미있는점핑다이어트,에어로빅,,100000.0,점핑다이어트,2747548,전북,전주시
30482,사단법인 아시아드스포츠클럽,축구(풋살),,80000.0,축구,3124527,인천,서구
30483,임진태권도장,태권도,,100000.0,태권도,1837752,경기,파주시
30484,용두태권도장,태권도,,100000.0,태권도수련,2820527,광주,북구
30485,용두태권도장,태권도,,100000.0,태권도수련,2820635,광주,북구
30487,용두태권도장,태권도,,100000.0,태권도수련,2820528,광주,북구
30488,용두태권도장,줄넘기,,100000.0,태권줄넘기 교육,2820574,광주,북구
30503,대한미르태권도장,태권도,,100000.0,주5일반,162672,경남,김해시
30517,대한미르태권도장,태권도,,40000.0,주1회반,2550529,경남,김해시
30530,무림합기도,합기도,,130000.0,합기도,42672,경기,수원시
30531,무림합기도,합기도,,180000.0,합기도&amp;주짓수,2848574,경기,수원시
30540,세진검도관,검도,,100000.0,검도(100000원),45558,강원,횡성군
30544,포천합기도,합기도,,130000.0,"합기도,줄넘기",2645575,경기,포천시
30545,포천합기도,합기도,,100000.0,"합기도,줄넘기",2779565,경기,포천시
30546,포천합기도,합기도,,140000.0,"합기도,줄넘기",2645574,경기,포천시
30556,솔필라테스,필라테스,,100000.0,6:1 그룹 필라테스,3368536,강원,원주시
30558,아르나요가,요가,,100000.0,하타요가,2727543,제주,제주시
30560,아르나요가,요가,,100000.0,요가,42430,제주,제주시
30562,아르나요가,요가,,220000.0,요가,42435,제주,제주시
30567,아르나요가,요가,,220000.0,요가,42434,제주,제주시
30568,문무합기도,합기도,,100000.0,합기도,1866517,전남,장성군
30569,문무합기도,합기도,,100000.0,합기도,1865614,전남,장성군
30571,문무합기도,합기도,,100000.0,합기도,1865615,전남,장성군
30572,문무합기도,합기도,,100000.0,합기도,2262529,전남,장성군
30573,문무합기도,합기도,,100000.0,합기도,2262530,전남,장성군
30579,gsportscomplex 주성안유통,수영,,88000.0,성인수영 격일반(주3회),2801620,부산,북구
30580,gsportscomplex 주성안유통,수영,,87000.0,초등수영 매일반,2801622,부산,북구
30581,gsportscomplex 주성안유통,수영,,70000.0,초등수영 (격일반 ) 주3회,2801623,부산,북구
30582,엔터아트댄스학원 삼계점,댄스(줌바 등),,100000.0,댄스클래스,1792458,경남,김해시
30602,가온태권도,태권도,,170000.0,"태권도인성교육, 유아체육, 줄넘기, 씽크짐, 실전품새(유품자)",45300,인천,남동구
30625,가온태권도,태권도,,160000.0,"주3회, 태권도인성교육, 유아체육, 줄넘기, 씽크짐, 실전품새(유품자)",2783592,인천,남동구
30645,아쿠아키즈,수영,,130000.0,어린이수영,47130,강원,춘천시
30647,아쿠아키즈,수영,,80000.0,어린이수영,50447,강원,춘천시
30648,아쿠아키즈,수영,,100000.0,어린이수영,168270,강원,춘천시
30650,제이에스js무용학원,무용(발레 등),,70000.0,유아발레2,54047,전북,임실군
30651,제이에스js무용학원,댄스(줌바 등),,90000.0,방송댄스(초등반),54044,전북,임실군
30653,제이에스js무용학원,무용(발레 등),,80000.0,초등반,54045,전북,임실군
30655,에뚜왈발레학원,무용(발레 등),,160000.0,"발레클래스(체형,자세교정)",2857523,경남,김해시
30657,에뚜왈발레학원,무용(발레 등),,140000.0,자세교정,2877523,경남,김해시
30658,아이비댄스아카데미학원,댄스(줌바 등),,100000.0,"댄스(왁킹,힐코&amp;보그)",2841533,대구,수성구
30660,점프윙스 줄넘기 클럽,기타종목,,95000.0,줄넘기,1934554,충북,청주시
30662,점프윙스 줄넘기 클럽,기타종목,,100000.0,줄넘기,2321597,충북,청주시
30671,에이스태권도,태권도,,100000.0,태권도,2316536,전북,익산시
30672,에이스태권도,태권도,,170000.0,태권도,2404525,전북,익산시
30674,에이스태권도,태권도,,140000.0,태권도,2404524,전북,익산시
30682,피이씨PEC바스켓볼 부산남천점,농구,,80000.0,농구,2249362,부산,수영구
30683,피이씨PEC바스켓볼 부산남천점,농구,,100000.0,농구,2140526,부산,수영구
30684,피이씨PEC바스켓볼 부산남천점,농구,,80000.0,농구,2249354,부산,수영구
30685,피이씨PEC바스켓볼 부산남천점,농구,,80000.0,농구,2249357,부산,수영구
30687,피이씨PEC바스켓볼 부산남천점,농구,,150000.0,농구,2249369,부산,수영구
30688,피이씨PEC바스켓볼 부산남천점,농구,,100000.0,농구,2800532,부산,수영구
30699,리코당구클럽,기타종목,,100000.0,당구시합,2045527,경북,안동시
30709,모두테니스스튜디오,테니스,,100000.0,키즈 매직 테니스 주말 4회,2534527,경기,김포시
30711,슬림점핑다이어트,기타종목,,80000.0,점핑피트니스,38388,경남,양산시
30712,초아태권도,태권도,,100000.0,태권도,168475,서울,중랑구
30716,강동윈디무용학원,무용(발레 등),,130000.0,주2회,13555,울산,북구
30718,강동윈디무용학원,댄스(줌바 등),,100000.0,댄스,2316569,울산,북구
30726,강동윈디무용학원,무용(발레 등),,120000.0,발레,2316572,울산,북구
30727,더혼 학성도장,합기도,,100000.0,합기도,2311531,울산,중구
30736,경희대 올림픽 태권도장,태권도,,160000.0,태권도,41929,경기,용인시
30745,경희대 올림픽 태권도장,태권도,,150000.0,태권도,2511538,경기,용인시
30746,홍성차오름태권도장,태권도,,85000.0,태권도,16477,충남,홍성군
30761,홍성차오름태권도장,태권도,,100000.0,태권도,165575,충남,홍성군
30777,팀빌런 내덕점,복싱,,100000.0,킥복싱,1816459,충북,청주시
30779,합기도 천지관 금빛체육관,합기도,,95000.0,합기도 천지관 금빛체육관,993463,대전,서구
30786,슬림,헬스,,80000.0,웨이트,14154,경북,성주군
30796,슬림,헬스,,80000.0,헬스,38945,경북,성주군
30804,팬텀PANTOM유소년축구클럽,축구(풋살),,100000.0,축구수업,19937,경기,양주시
30805,와우바스켓볼,농구,,100000.0,농구레슨,3402557,서울,서초구
30806,스톰엑스,기타종목,,100000.0,체조,1754461,서울,강동구
30807,스톰엑스,기타종목,,100000.0,트릭킹,1754466,서울,강동구
30820,오르첼 필라테스,필라테스,,100000.0,"1:1 개인 기구 필라테스 (50분,2회권)",2811711,대구,수성구
30824,오코먼필라테스스튜디오,필라테스,,100000.0,오코먼 키즈필라테스 화요일반,2645541,서울,강남구
30827,오코먼필라테스스튜디오,기타종목,,100000.0,오코먼키즈필라테스 목요일반,2827560,서울,강남구
30829,오코먼필라테스스튜디오,기타종목,,100000.0,오코먼키즈필라테스 금요일반,2827556,서울,강남구
30833,오코먼필라테스스튜디오,기타종목,,100000.0,오코먼키즈필라테스 금요일반 2,2827558,서울,강남구
30841,팀HJ 스캠프짐 헬스PT 주짓수 킥복싱,헬스,,110000.0,[5-1] 헬스&amp;피트니스,1700458,제주,제주시
30843,팀HJ 스캠프짐 헬스PT 주짓수 킥복싱,복싱,,100000.0,[6-1] 격투기 1:1PT 1회,1700464,제주,제주시
30845,팀HJ 스캠프짐 헬스PT 주짓수 킥복싱,복싱,,130000.0,"[4-1] 주짓수,킥복싱(주2회)",2820612,제주,제주시
30847,팀HJ 스캠프짐 헬스PT 주짓수 킥복싱,주짓수,,200000.0,"[2-2] 주짓수,킥복싱+차량왕복",1700459,제주,제주시
30858,신월중앙태권도,태권도,,140000.0,태권도,24523,경남,창원시
30861,신월중앙태권도,태권도,,95000.0,태권도,163469,경남,창원시
30864,신월중앙태권도,태권도,,100000.0,신월중앙태권도,2315595,경남,창원시
30867,크라운복싱아카데미,복싱,,100000.0,복싱기술,191480,경기,평택시
30877,경희대 보람 태권도,태권도,,100000.0,경희대보람태권도,339457,서울,노원구
30887,몸이야필라테스금호점 평생교육원,필라테스,,100000.0,6:1 그룹 필라테스,2316622,광주,서구
30895,효태권도예절관,태권도,,100000.0,"태권도(품새, 겨루기, 시범)",2249291,광주,서구
30905,장기성복싱체육관,복싱,,100000.0,복싱,535474,전북,남원시
30906,박진포풋볼아카데미,축구(풋살),,100000.0,유소년축구수업,2137527,울산,중구
30907,박진포풋볼아카데미,축구(풋살),,140000.0,취미반 주2회,2137530,울산,중구
30908,아그니요가,요가,,150000.0,일반프로그램(요가+소도구필라테스) 주3회,1790458,경남,진주시
30909,아그니요가,필라테스,,260000.0,기구필라테스 패키지 (요가+소도구+기구) 주3회,1790463,경남,진주시
30910,아그니요가,필라테스,,100000.0,임시반,2437528,경남,진주시
30911,아그니요가,요가,,150000.0,일반프로그램(요가+소도구필라테스) 주3회,1790461,경남,진주시
30912,아그니요가,필라테스,,260000.0,기구필라테스 패키지 (요가+소도구+기구) 주3회,1790464,경남,진주시
30913,아그니요가,필라테스,,260000.0,기구필라테스 패키지 (요가+소도구+기구) 주3회,1790465,경남,진주시
30917,크로스핏 빅풋 장안점,크로스핏,,220000.0,크로스핏,2820575,서울,동대문구
30918,lb피트니스,헬스,,100000.0,PT4회권,218512,대구,수성구
30919,움직임필라테스,필라테스,,95000.0,필라테스 1:1 개인레슨,190487,대전,중구
30921,터미널볼링센터,볼링,,100000.0,볼링기본기,2283570,경남,남해군
30930,안산 특공무술,기타종목,,100000.0,이루다 특공무술&amp;주짓수 림,13557,경기,안산시
30972,마인드휘트니스 동홍점,헬스,,110000.0,헬스 1개월,1935562,제주,서귀포시
30974,티엠짐,헬스,,100000.0,헬스1개월,2510534,충북,진천군
30979,구덕레포츠,수영,,143000.0,주말수영,1484479,부산,서구
30981,합기도을지관,합기도,,100000.0,합기도/택견,171355,충북,제천시
31006,도화검도관,검도,,100000.0,"기본기 , 대련, 검도의 본, 본국검법, 조선세법",172735,인천,미추홀구
31013,효경석사태권도,태권도,,100000.0,태권도,2278525,전북,전주시
31018,JL인라인클럽,롤러인라인,,80000.0,피트니스,15527,경기,남양주시
31026,레드훅멀티짐,기타종목,,100000.0,MMA,2354608,서울,중랑구
31027,더좋은피트니스,헬스,,99000.0,1:1PT 마스터트레이너,171381,경기,용인시
31031,더좋은피트니스,헬스,,95000.0,헬스(결제용),1806464,경기,용인시
31032,라온주니어스포츠클럽,농구,,85000.0,주2회농구,14610,경기,광주시
31033,펠든크라이스다움,기타종목,,100000.0,펠든크라이스(기타),2803575,서울,용산구
31037,스마트짐 율량점,헬스,,80000.0,헬스 1개월,2682554,충북,청주시
31038,스마트짐 율량점,헬스,,85000.0,헬스 1개월(락카포함),2682555,충북,청주시
31042,사단법인태백시레슬링스포츠클럽,기타종목,,100000.0,일반 레슬링스포츠강좌(야간),1000489,강원,태백시
31058,한미르무지개태권도장,태권도,,100000.0,태권도,52978,대구,달서구
31069,진향태권도장,태권도,,100000.0,태권도수업,1342458,경기,안양시
31070,경희대양도태권도장,태권도,,100000.0,경희대양도태권도장,2341526,경기,김포시
31080,드림아이 태권도장,태권도,,85000.0,드림아이태권도,52951,전남,목포시
31088,드림아이 태권도장,태권도,,95000.0,드림아이태권도,162529,전남,목포시
31091,드림아이 태권도장,태권도,,100000.0,드림아이태권도,1399457,전남,목포시
31104,아이러브태권도장,태권도,,80000.0,"유아,정통,태권도,음악줄넘기",40290,경남,창원시
31105,경희대상승코리아태권도,태권도,,150000.0,태권도,51652,충북,음성군
31111,세기태권도 전문체육관,태권도,,85000.0,"태권도, 검도, 인성,예절, 호신술, 음악줄넘기, 키성장 등 유치부~성인 교육",38175,전북,전주시
31129,세기태권도 전문체육관,태권도,,95000.0,"태권도 교육프로그램(단계별, 연령별,유품자(유단자별)",163322,전북,전주시
31134,위너스유도,유도,,100000.0,유도1개월 회원권,2409561,경기,성남시
31143,파라에스트라 가경본관,종합체육시설,,100000.0,주짓수/종합격투기,2604525,충북,청주시
31149,필라테스b,필라테스,,100000.0,필라테스 1개월,2573523,울산,동구
31159,엘라 필라테스,필라테스,,100000.0,필라테스 그룹 레슨 6회(1개월),490458,인천,부평구
31161,엘라 필라테스,필라테스,,150000.0,필라테스 그룹 레슨 10회(1개월),490461,인천,부평구
31162,엘라 필라테스,필라테스,,130000.0,필라테스 개인레슨2회,1730467,인천,부평구
31187,락온 아라관,기타종목,,95000.0,로드FC 락온아라관,165673,제주,제주시
31202,락온 아라관,기타종목,,100000.0,로드FC 락온아라관,2250847,제주,제주시
31211,body20휘트니스,헬스,,100000.0,헬스,52204,강원,춘천시
31212,body20휘트니스,헬스,,95000.0,헬스,52205,강원,춘천시
31213,산본 주짓수,기타종목,,150000.0,주짓수,1815576,경기,군포시
31233,용인대으뜸태권도장,태권도,,100000.0,태권도수업,1322459,울산,울주군
31244,경희대태권도,태권도,,100000.0,태권도,2810592,인천,남동구
31248,하늘샾태권도,태권도,,85000.0,하늘샾태권도,5041,전남,목포시
31271,하늘샾태권도,태권도,,85000.0,하늘#태권도장,54872,전남,목포시
31283,하늘샾태권도,태권도,,95000.0,하늘샾태권도장,861459,전남,목포시
31293,하늘샾태권도,태권도,,100000.0,하늘샾태권도장,2283634,전남,목포시
31300,DK액션클럽,합기도,,150000.0,특공무술,7218,충남,태안군
31302,광양레포츠,수영,,85000.0,수영강습,45526,전남,광양시
31316,메디앤컬필라테스 구영점,필라테스,,100000.0,"개인레슨&gt;자세,체형교정,다이어트,통증케어! 체계적인 맞춤레슨",2628524,울산,울주군
31317,메디앤컬필라테스 구영점,필라테스,,100000.0,그룹레슨&gt;재활을 기반으로 한 소도구 레슨,2810553,울산,울주군
31318,메디앤컬필라테스 구영점,필라테스,,100000.0,믹스레슨&gt;개인과 단체를 함께 병행하는 필라테스,2810554,울산,울주군
31330,속초존프랭클주짓수 아카데미,기타종목,,130000.0,주짓수,38967,강원,속초시
31339,속초존프랭클주짓수 아카데미,기타종목,,130000.0,주짓수,170770,강원,속초시
31343,속초존프랭클주짓수 아카데미,기타종목,,130000.0,주짓수,289465,강원,속초시
31356,속초존프랭클주짓수 아카데미,기타종목,,130000.0,주짓수,2248858,강원,속초시
31377,필라테스엠 고덕역점,필라테스,,120000.0,필라테스 개인2회,41524,서울,강동구
31378,필라테스엠 고덕역점,필라테스,,100000.0,필라테스개인+그룹,41527,서울,강동구
31380,필라테스엠 고덕역점,필라테스,,100000.0,그룹수업,32747,서울,강동구
31381,필라테스엠 고덕역점,필라테스,,180000.0,필라테스개인,41526,서울,강동구
31382,강희연 필라테스,요가,,100000.0,키즈 플라잉 요가,1292474,경기,평택시
31389,블랙피트니스,헬스,,100000.0,근골격계/성인병 질환 예방 운동,2681523,광주,동구
31391,원주합기도랩터스일산동,합기도,,100000.0,원주합기도랩터스(일산동),167826,강원,원주시
31392,차돌합기도,합기도,,100000.0,합기도,1417458,충북,증평군
31393,차돌합기도,합기도,,140000.0,합기도,2434525,충북,증평군
31394,차돌합기도,합기도,,140000.0,합기도,2434526,충북,증평군
31411,차돌합기도,합기도,,150000.0,합기도,173634,충북,증평군
31425,조이플레이 하늘코트,농구,,100000.0,농구교실,222466,부산,금정구
31429,점프윙스 줄넘기클럽,줄넘기,,150000.0,줄넘기,3401529,경기,양주시
31430,오륜유도관,유도,,150000.0,유도수업,2300530,충북,청주시
31440,스마일점핑클럽,기타종목,,100000.0,1인전용트램플린운동(점핑),175457,부산,해운대구
31453,위필라테스WE PILATES,필라테스,,100000.0,4:1 키즈 필라테스,3445525,경기,성남시
31454,와이즈플라잉앤번지,요가,,100000.0,플라잉요가,2283536,경기,남양주시
31464,영도국민체육센터,골프,,100000.0,청소년 골프,1623458,부산,영도구
31465,영도국민체육센터,스쿼시,,90000.0,청소년(고등) 스쿼시,2288528,부산,영도구
31466,영도국민체육센터,수영,,65000.0,어린이수영(주5일),7203,부산,영도구
31467,영도국민체육센터,헬스,,39000.0,헬스,7207,부산,영도구
31468,영도국민체육센터,수영,,30000.0,[토요]어린이수영,7216,부산,영도구
31469,영도국민체육센터,수영,,66000.0,청소년수영(주5일),7922,부산,영도구
31470,영도국민체육센터,수영,,37800.0,청소년수영,226458,부산,영도구
31478,웰핏휘트니스,헬스,,100000.0,헬스1개월,1707464,울산,중구
31481,배곧짐BAEGOT GYM,합기도,,100000.0,"합기도, 주짓수,  키즈 주짓수, PT, 헬스",165603,경기,시흥시
31489,봉선태권도장,태권도,,100000.0,봉선태권도강좌2,162696,광주,남구
31507,강호합기도,합기도,,100000.0,"낙법,호신술,발차기",162724,인천,미추홀구
31508,제이에프씨어린이축구교실,축구(풋살),,100000.0,축구,2286575,경기,성남시
31510,광교 한국체대 준 태권도장,태권도,,100000.0,어린이 태권도,2350567,경기,수원시
31520,나래찬태권도장,태권도,,150000.0,태권도,1365485,경남,창원시
31525,해동검도,검도,,100000.0,해동검도,49195,강원,홍천군
31551,수영장,수영,,100000.0,수영 수업1,1844472,전남,여수시
31558,하이파이브키즈스포츠,기타종목,,100000.0,인라인  주1회,42811,경기,화성시
31559,키즈 스포츠 검도,검도,,100000.0,해동검도,1660477,경남,창원시
31560,키즈 스포츠 검도,검도,,100000.0,해동검도,1660478,경남,창원시
31561,키즈 스포츠 검도,검도,,100000.0,해동검도,1660480,경남,창원시
31562,키즈 스포츠 검도,검도,,100000.0,해동검도,1660482,경남,창원시
31563,키즈 스포츠 검도,검도,,100000.0,해동검도,1660483,경남,창원시
31606,몽키즈클라이밍,기타종목,,100000.0,클라이밍,2249269,경기,화성시
31613,그레이스 요가,요가,,85000.0,키즈플라잉,55445,인천,계양구
31614,그레이스 요가,요가,,110000.0,키즈플라잉요가,41465,인천,계양구
31616,그레이스 요가,필라테스,,100000.0,요가 필라테스,1703464,인천,계양구
31618,그레이스 요가,요가,,110000.0,키즈플라잉요가,52856,인천,계양구
31619,그레이스 요가,요가,,100000.0,키즈플라잉요가,52858,인천,계양구
31620,그레이스 요가,요가,,120000.0,요가테라피,52859,인천,계양구
31621,그레이스 요가,필라테스,,120000.0,소도구필라테스,52860,인천,계양구
31636,더밸런시드스파인,기타종목,,100000.0,바른자세교정운동,2578523,부산,기장군
31640,더밸런시드스파인,기타종목,,100000.0,근골격계 통증 예방 및 조절 운동 보행,2693535,부산,기장군
31648,한국복타협동조합,복싱,,100000.0,복싱,2519549,대구,달서구
31659,체육시설업,유도,,130000.0,"유도,주짓수,헬스",14855,서울,성동구
31660,묘음체육관,태권도,,100000.0,태권도,165858,부산,동구
31661,하이댄스학원,댄스(줌바 등),,100000.0,KPOP댄스(주니어5시)취미,2822552,경남,김해시
31663,하이댄스학원,댄스(줌바 등),,300000.0,댄스전문반,2343633,경남,김해시
31665,직산 중앙태권도,태권도,,150000.0,태권도,1528458,충남,천안시
31673,경희대선일태권도,태권도,,95000.0,"태권도,줄넘기전문",736474,경기,의정부시
31674,드림짐,합기도,,100000.0,"합기도,킥복싱",165580,대구,중구
31675,드림짐,합기도,,100000.0,합기도,15402,대구,중구
31676,드림짐,기타종목,,100000.0,킥복싱,15403,대구,중구
31684,일산 BOX1 대화,복싱,,140000.0,복싱 수업(학생),1652457,경기,고양시
31686,익산영등신화태권도장,태권도,,100000.0,신화태권스포츠클럽.음악줄넘기.클럽축구.학교체육,47873,전북,익산시
31693,원유도클럽,유도,,100000.0,유도 및 호신술,2253909,대구,동구
31695,짐트리 스포츠아카데미 광명센터,기타종목,,80000.0,짐트리 스포츠아카데미,32705,경기,광명시
31698,이엘번지스튜디오,기타종목,,100000.0,키즈 번지피지오,2680554,인천,서구
31699,이엘번지스튜디오,기타종목,,100000.0,키즈 번지피지오,2680557,인천,서구
31706,이엘번지스튜디오,기타종목,,100000.0,키즈 번지피지오,2508545,인천,서구
31715,에이엠필라테스,필라테스,,100000.0,8:1그룹필라테스 1개월,1837589,경기,오산시
31717,에이엠필라테스,필라테스,,100000.0,개인레슨2회,1850457,경기,오산시
31733,라스트짐,기타종목,,100000.0,mma,15638,광주,남구
31736,코리아나볼링센타,볼링,,100000.0,코라아나 볼링센타 강습,1795457,전북,군산시
31738,용인대올림픽태권도,태권도,,100000.0,태권도수업,2339708,서울,성북구
31739,용인대올림픽태권도,태권도,,100000.0,태권도수업,1065458,서울,성북구
31748,문막 검도장,검도,,85000.0,10명,22666,강원,원주시
31749,와와스포츠클럽,축구(풋살),,70000.0,와와스포츠클럽,1123,경기,성남시
31750,와와스포츠클럽,유도,,80000.0,와와스포츠클럽,1124,경기,성남시
31751,대상태권도장,태권도,,150000.0,태권도,2791572,울산,북구
31752,대상태권도장,태권도,,150000.0,태권도,2288612,울산,북구
31758,어시스트,농구,,100000.0,농구,2395525,인천,남동구
31760,어시스트,농구,,100000.0,농구,2395526,인천,남동구
31761,어시스트,농구,,100000.0,농구,2395530,인천,남동구
31770,어시스트,농구,,100000.0,농구,2395527,인천,남동구
31791,비앤씨 풋살파크 축구교실,축구(풋살),,100000.0,축구,2803551,경기,김포시
31796,더클래식피트니스,헬스,,100000.0,개인레슨 1:1,173282,경남,진주시
31797,더클래식피트니스,헬스,,100000.0,퍼블릭헬스 및 개인레슨,173280,경남,진주시
31803,브이엠씨글로벌,골프,,100000.0,골프 아카데미,2099523,경북,김천시
31813,리케어짐 녹천점,헬스,,150000.0,학생 피티 3회,1940529,서울,도봉구
31814,리케어짐 녹천점,헬스,,100000.0,개인 헬스권 1개월,1940532,서울,도봉구
31834,웅비합기도무도스토리,합기도,,80000.0,"합기도, 호신술,줄넘기",19953,경남,김해시
31845,웅비합기도무도스토리,합기도,,85000.0,합기도,49180,경남,김해시
31846,더원행동재활센터,기타종목,,100000.0,스포츠기능,1249458,경기,부천시
31847,더원행동재활센터,기타종목,,100000.0,건강체력관리,169530,경기,부천시
31848,더원행동재활센터,기타종목,,100000.0,사회성 및 기초체력관리,178612,경기,부천시
31849,더원행동재활센터,기타종목,,100000.0,사회성 및 기초체력관리,191499,경기,부천시
31850,더원행동재활센터,기타종목,,140000.0,건강체력관리,2066549,경기,부천시
31854,런피플스트릿댄스학원,댄스(줌바 등),,157000.0,댄스 스트릿 주2회반,2786579,충남,천안시
31855,런피플스트릿댄스학원,댄스(줌바 등),,100000.0,댄스 10만원 결제용도,2786582,충남,천안시
31856,런피플스트릿댄스학원,댄스(줌바 등),,112000.0,댄스 k-pop,2786581,충남,천안시
31859,런피플스트릿댄스학원,댄스(줌바 등),,78000.0,댄스 스트릿 주1회반,2786580,충남,천안시
31870,경희대박사태권도,태권도,,85000.0,경희대 박사 태권도,21502,전북,전주시
31871,성문체육관,태권도,,100000.0,성문체육관,2288597,서울,노원구
31872,경상대석사 강호태권도,태권도,,80000.0,태권도,14799,경남,산청군
31873,용인대부평복싱용인대BX태권도,복싱,,150000.0,복싱,463457,인천,부평구
31874,용인대부평복싱용인대BX태권도,복싱,,150000.0,복싱,985478,인천,부평구
31875,용인대부평복싱용인대BX태권도,복싱,,130000.0,복싱,987472,인천,부평구
31876,용인대부평복싱용인대BX태권도,복싱,,150000.0,복싱,987478,인천,부평구
31879,용인대부평복싱용인대BX태권도,복싱,,150000.0,복싱,985487,인천,부평구
31887,생각하는바둑교습소,기타종목,,130000.0,초급바둑(주2),218545,서울,강동구
31893,생각하는바둑교습소,기타종목,,160000.0,초급바둑(주3),218547,서울,강동구
31924,바를正태권도장,태권도,,95000.0,태권도,53573,경북,포항시
31928,별하 야무진교육관,합기도,,120000.0,이서정,2253823,경남,창원시
31937,스튜디오더네스트,댄스(줌바 등),,100000.0,힙합기초댄스,2075559,광주,북구
31946,GTR 골프 아카데미,골프,,110000.0,골프 연습장 이용,2544532,서울,구로구
31947,GTR 골프 아카데미,골프,,170000.0,골프 연습장 이용권,2645558,서울,구로구
31948,GTR 골프 아카데미,골프,,90000.0,파크 골프 이용,2544528,서울,구로구
31952,이브필라테스,필라테스,,100000.0,그룹 필라테스 1개월(4회 이용권),2789539,경기,광명시
31956,용인테니스핏,테니스,,140000.0,평일 월레슨 4회 ( 20분레슨.20분머신기 ),1313486,경기,용인시
31957,리빌딩 트레이닝 센터,헬스,,100000.0,헬스,2253551,대전,동구
31968,대한유도관,유도,,180000.0,대한유도관 전연령반,2584528,광주,남구
31970,대한유도관,유도,,180000.0,대한유도관 초등 중등반,2705523,광주,남구
31974,엘에프에이 LFA 소하점,축구(풋살),,100000.0,수 8:30pm,1605460,경기,광명시
31975,엘에프에이 LFA 소하점,축구(풋살),,90000.0,토 4pm,1865559,경기,광명시
31976,힐링복싱다이어트,복싱,,100000.0,복싱,41210,인천,부평구
31986,힐링복싱다이어트,복싱,,95000.0,복싱(95000),172831,인천,부평구
32014,박창용태권도,태권도,,80000.0,태권도,10912,부산,연제구
32015,박창용태권도,태권도,,80000.0,박창용태권도,37364,부산,연제구
32017,박창용태권도,태권도,,100000.0,박창용태권도,49968,부산,연제구
32022,경희대동탄중앙태권도장,태권도,,95000.0,경희대동탄중앙태권도,1888505,경기,화성시
32023,태성체육관,태권도,,100000.0,태성체육관,170034,부산,사하구
32033,팀 그로우,주짓수,,100000.0,주짓수/복싱,2512570,대구,달성군
32038,복싱의 신,복싱,,100000.0,복싱(100000원),178669,인천,서구
32040,예건태권스쿨,태권도,,100000.0,태권도,906506,경북,경산시
32056,굿바디필라테스 금호점,필라테스,,100000.0,기구 필라테스,2313524,전남,광양시
32061,히트헬스클럽,헬스,,100000.0,무산소 유산소 트레이닝,1728464,전북,김제시
32072,아시아당구장,기타종목,,100000.0,당구,56719,서울,중랑구
32092,JB킥복싱무에타이복싱,복싱,,130000.0,"킥복싱.무에타이.복싱(학생부,성인부)",23190,경기,화성시
32093,JB킥복싱무에타이복싱,복싱,,150000.0,"킥복싱.무에타이.복싱(유치부,초등저학년)",23182,경기,화성시
32094,JB킥복싱무에타이복싱,복싱,,130000.0,킥복싱.무에타이.복싱(초등부),23186,경기,화성시
32095,JB킥복싱무에타이복싱,복싱,,150000.0,"킥복싱.무에타이.복싱(학생부,성인부)",23187,경기,화성시
32096,JB킥복싱무에타이복싱,복싱,,130000.0,"킥복싱.무에타이.복싱(학생부,성인부)",23188,경기,화성시
32100,JB킥복싱무에타이복싱,복싱,,150000.0,킥복싱.무에타이.복싱(초등부),23185,경기,화성시
32116,JB킥복싱무에타이복싱,복싱,,150000.0,"킥복싱.무에타이.복싱(학생부,성인부)",23189,경기,화성시
32130,합기도 태극무관,합기도,,100000.0,합기도,1911512,충북,제천시
32142,나인축구클럽,축구(풋살),,100000.0,축구,2541544,대구,달성군
32150,PT연구소필라테스,필라테스,,100000.0,6:1 그룹 필라테스,230458,충남,아산시
32159,리버스락,클라이밍,,100000.0,클라이밍(일일이용권),2826730,부산,기장군
32163,신나는점핑다이어트,기타종목,,180000.0,점핑다이어트,2832687,경기,안양시
32164,제주위드유소년FC,축구(풋살),,85000.0,축구교실,57394,제주,제주시
32165,제주위드유소년FC,축구(풋살),,95000.0,축구교실,1314476,제주,제주시
32166,제주위드유소년FC,축구(풋살),,100000.0,제주위드유소년FC,2294563,제주,제주시
32171,덕무검도관,검도,,100000.0,검도 및 스포츠,172659,대구,서구
32172,JMC줄넘기,기타종목,,80000.0,줄넘기,17835,경기,오산시
32173,필라테스 공감,필라테스,,100000.0,필라테스공감,1571466,대구,수성구
32176,아트인댄스,댄스(줌바 등),,100000.0,K-pop 방송댄스,1733461,전북,전주시
32178,아트인댄스,댄스(줌바 등),,100000.0,개인레슨,2344674,전북,전주시
32185,아트인댄스,댄스(줌바 등),,100000.0,라인댄스,1733462,전북,전주시
32188,프렌즈풋볼클럽,축구(풋살),,100000.0,프렌즈풋볼클럽  1부,1561472,경남,거제시
32189,KD 스포츠,기타종목,,70000.0,유아체육,20846,경기,용인시
32191,KD 스포츠,농구,,60000.0,농구(주1회반),20210,경기,용인시
